"date","lat","lon","region","site","band_id","species","sex","ageclass","mass","Massinacuracy","forearm","ear","repro_status","Comments","capture_time","release_time","month","season"
2012-07-25,60.1,-112.7,"Little Buffalo Falls","SSR-1","UC0791","Myotis lucifugus","Female","Adult",7.900000095,NA,38.20000076,11,"NOP",NA,"22:59","0:09",7,"Summer"
2012-07-25,60.1,-112.7,"Little Buffalo Falls","SSR-1","UC0796","Myotis lucifugus","Female","Adult",7.300000191,NA,37.29999924,11,"NOP","mites on ear","22:41","23:54",7,"Summer"
2012-07-25,60.1,-112.7,"Little Buffalo Falls","SSR-1","UC0798","Myotis lucifugus","Female","Adult",8.100000381,NA,38.29999924,12,"NOP",NA,"22:38","23:49",7,"Summer"
2012-07-25,60.1,-112.7,"Little Buffalo Falls","SSR-1","UC0799","Myotis lucifugus","Female","Adult",8.600000381,NA,38.20000076,12,"NOP",NA,"22:36","23:47",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0031","Myotis lucifugus","Female","Adult",8.5,NA,37.09999847,14,"LAC","missing left tooth; little milk","23:06","0:05",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0147","Myotis lucifugus","Female","Adult",9.199999809,NA,37.59999847,12,"LAC","milk","23:11","0:08",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0674","Myotis lucifugus","Female","Juvenile",7.400000095,NA,39.90000153,12,"JUV","look at previous capture for data","23:35","1:13",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0706","Myotis lucifugus","Male","Juvenile",7.400000095,NA,39.09999847,11,"JUV",NA,"22:54","23:29",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0707","Myotis lucifugus","Female","Adult",8.699999809,NA,36.29999924,14,"LAC","radio tagged: 161022; 173.859 (78); ch 1; milk","22:54","23:32",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0708","Myotis lucifugus","Male","Juvenile",8.5,NA,38.59999847,12,"JUV",NA,"22:42","23:58",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0709","Myotis lucifugus","Male","Juvenile",6.5,NA,38.90000153,11,"JUV",NA,"22:56","23:59",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0710","Myotis lucifugus","Male","Juvenile",6.900000095,NA,37.40000153,11,"JUV",NA,"22:57","0:01",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0711","Myotis lucifugus","Female","Adult",9,NA,39.20000076,12,"POST","radio tagged: 100672; 173.361 (360); ch 2","23:00","0:11",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0712","Myotis lucifugus","Female","Adult",8.899999619,NA,40.20000076,13.5,"LAC",NA,"23:04","0:18",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0713","Myotis lucifugus","Female","Juvenile",7.099999905,NA,39.09999847,12,"JUV",NA,"23:06","0:28",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0714","Myotis lucifugus","Female","Adult",8.399999619,NA,39.70000076,12,"LAC","radio tagged: 100676; 173.061; ch 3","23:11","0:29",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0715","Myotis lucifugus","Female","Juvenile",7.300000191,NA,40.70000076,13,"JUV",NA,"23:08","0:49",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0801","Myotis lucifugus","Female","Juvenile",7,NA,39.20000076,13,"JUV",NA,"23:14","0:51",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0802","Myotis lucifugus","Female","Adult",8.100000381,NA,40,12,"POST",NA,"23:13","0:49",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0803","Myotis lucifugus","Female","Juvenile",7.900000095,NA,38.59999847,12,"JUV",NA,"23:15","0:55",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0804","Myotis lucifugus","Female","Juvenile",7.800000191,NA,39.59999847,11,"JUV",NA,"23:16","0:55",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0805","Myotis lucifugus","Female","Juvenile",7.300000191,NA,38.20000076,13,"JUV",NA,"23:22","0:58",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0806","Myotis lucifugus","Female","Adult",10,NA,40.40000153,12,"LAC","radio tagged: 100677; 173.061; ch 4; milk","23:44","1:01",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0807","Myotis lucifugus","Male","Juvenile",6.900000095,NA,36.20000076,11,"JUV",NA,"23:23","1:06",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0808","Myotis lucifugus","Female","Juvenile",6.900000095,NA,39.79999924,12,"JUV",NA,"23:24","1:19",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0809","Myotis lucifugus","Female","Juvenile",7.800000191,NA,38.79999924,12,"JUV",NA,"23:42","1:22",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0810","Myotis lucifugus","Female","Juvenile",6.199999809,NA,35.40000153,12,"JUV",NA,"23:38","1:22",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0813","Myotis lucifugus","Male","Juvenile",6.900000095,NA,37.20000076,11,"JUV",NA,"0:02","1:38",7,"Summer"
2012-07-26,60.09,-112.25,"Salt River","Thebacha cabins","UC0814","Myotis lucifugus","Male","Juvenile",7.599999905,NA,39.09999847,12,"JUV",NA,"0:28","1:40",7,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0015","Myotis lucifugus","Female","Adult",10,NA,37.79999924,12,"LAC","milk","22:44","23:20",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0432","Myotis lucifugus","Female","Adult",7.800000191,NA,40.5,13,"LAC","milk; with juv 815","22:43","23:14",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0469","Myotis lucifugus","Female","Adult",8.100000381,NA,39,12,"LAC",NA,"22:47","23:21",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0751","Myotis lucifugus","Female","Juvenile",8.199999809,NA,39.59999847,13,"JUV","ticks on wing, fleas","22:19","23:10",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0752","Myotis lucifugus","Female","Juvenile",7,NA,39.40000153,13,"JUV",NA,"22:22","23:11",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0753","Myotis lucifugus","Male","Juvenile",7.300000191,NA,38.90000153,13.5,"JUV",NA,"22:19","23:13",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0815","Myotis lucifugus","Male","Juvenile",6.400000095,NA,37.20000076,12,"JUV","with mother UC0432","22:43","23:16",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0816","Myotis lucifugus","Female","Adult",8.300000191,NA,38.70000076,14,"LAC",NA,"22:53","23:23",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0817","Myotis lucifugus","Female","Juvenile",6.800000191,NA,38.70000076,13,"JUV",NA,"22:26","23:27",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0818","Myotis lucifugus","Female","Juvenile",7.300000191,NA,38.20000076,12.5,"JUV",NA,"22:22","23:29",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0819","Myotis lucifugus","Male","Juvenile",7.800000191,NA,39.70000076,11,"JUV","brown fur","22:22","23:30",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0820","Myotis lucifugus","Female","Juvenile",6.800000191,NA,38,13,"JUV",NA,"22:25","23:31",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0821","Myotis lucifugus","Female","Adult",8.199999809,NA,38.20000076,13,"LAC","milk","22:27","23:35",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0822","Myotis lucifugus","Female","Adult",9.199999809,NA,39,13,"LAC",NA,"22:29","23:36",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0823","Myotis lucifugus","Female","Juvenile",7.099999905,NA,39.20000076,12,"JUV",NA,"22:35","23:40",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0824","Myotis lucifugus","Female","Juvenile",6.900000095,NA,39.90000153,13,"JUV",NA,"22:33","23:42",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0825","Myotis lucifugus","Female","Juvenile",7.300000191,NA,37.79999924,12.5,"JUV",NA,"22:33","23:43",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0826","Myotis lucifugus","Female","Juvenile",7.5,NA,40.09999847,12.5,"JUV",NA,"22:34","23:45",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0827","Myotis lucifugus","Female","Adult",8.800000191,NA,40.29999924,14,"LAC","milk","22:35","23:47",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0828","Myotis lucifugus","Male","Juvenile",7.199999809,NA,39.20000076,12,"JUV",NA,"22:41","23:48",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0829","Myotis lucifugus","Female","Juvenile",7,NA,39.70000076,12,"JUV",NA,"22:49","23:49",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0830","Myotis lucifugus","Male","Juvenile",7.300000191,NA,39.40000153,13,"JUV","2 mite holes in left wing","22:53","23:50",8,"Summer"
2012-08-02,60.09,-112.25,"Salt River","Thebacha cabins","UC0850","Myotis lucifugus","Female","Juvenile",7.099999905,NA,39.5,13,"JUV",NA,"22:32","23:38",8,"Summer"
2012-08-07,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0176","Myotis lucifugus","Female","Adult",9,NA,40.09999847,13,"LAC",NA,"22:54","23:16",8,"Summer"
2012-08-07,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0832","Myotis lucifugus","Female","Juvenile",8,NA,38,13,"JUV",NA,"22:54","23:19",8,"Summer"
2012-08-07,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0833","Myotis lucifugus","Female","Adult",9.600000381,NA,40,12.5,"LAC","lots of milk","22:55","23:23",8,"Summer"
2012-08-07,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0834","Myotis lucifugus","Female","Juvenile",7.199999809,NA,37.70000076,13,"JUV","didn't come from mat colony","23:55","0:15",8,"Summer"
2012-08-07,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0835","Myotis lucifugus","Female","Adult",10.60000038,NA,40.79999924,12,"POST",NA,"1:01","2:05",8,"Summer"
2012-08-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0836","Myotis lucifugus","Female","Adult",9,NA,38.20000076,12,"POST","radio tagged: 161022; 173.8980; TS ch 2; glisten of milk; flew E; at 12:15 was S","22:24","22:46",8,"Summer"
2012-08-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0837","Myotis lucifugus","Female","Juvenile",6.599999905,NA,36.70000076,13,"JUV",NA,"22:10","23:00",8,"Summer"
2012-08-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0838","Myotis lucifugus","Male","Juvenile",6.900000095,NA,39.40000153,13,"JUV",NA,"22:13","23:03",8,"Summer"
2012-08-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0839","Myotis lucifugus","Female","Juvenile",6.300000191,NA,37.40000153,12,"JUV",NA,"22:25","23:25",8,"Summer"
2012-08-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0840","Myotis lucifugus","Male","Juvenile",6.400000095,NA,37.90000153,13,"JUV",NA,"22:29","23:31",8,"Summer"
2012-08-12,60.04,-112.7,"Little Buffalo Falls","Little Buffalo Falls","UC0843","Myotis lucifugus","Female","Adult",8.199999809,NA,37.40000153,12,"NOP",NA,"22:15","22:51",8,"Summer"
2012-08-13,59.7,-112.2,"Wood Buffalo NP","Walk-in Cave",NA,"Myotis lucifugus","Female","Adult",7.599999905,NA,38,14,"NOP","red dots on wings","21:55","23:04",8,"Summer"
2012-08-16,59.74,-112.22,"Wood Buffalo NP","WBBP",NA,"Myotis lucifugus","Female","Juvenile",6.800000191,NA,37.70000076,13,"JUV",NA,"21:47","22:59",8,"Summer"
2012-08-16,59.74,-112.22,"Wood Buffalo NP","WBBP",NA,"Myotis lucifugus","Female","Juvenile",7,NA,38.09999847,12,"JUV",NA,"22:00","23:11",8,"Summer"
2012-08-16,59.74,-112.22,"Wood Buffalo NP","WBBP",NA,"Myotis lucifugus","Female","Juvenile",7.5,NA,40.20000076,13,"JUV","fleas","21:45","23:04",8,"Summer"
2012-08-16,59.74,-112.22,"Wood Buffalo NP","WBBP",NA,"Myotis lucifugus","Female","Juvenile",8,NA,39,14,"JUV","ticker fur","22:04","23:21",8,"Summer"
2012-08-16,59.74,-112.22,"Wood Buffalo NP","WBBP",NA,"Myotis lucifugus","Female","Juvenile",7.800000191,NA,40.20000076,13,"JUV","ticks on wing; red spots and holes on wing","21:51","12:07",8,"Summer"
2012-08-16,59.74,-112.22,"Wood Buffalo NP","WBBP",NA,"Myotis lucifugus","Male","Juvenile",7.5,NA,38.5,12,"JUV","hefty; ticks","22:29","0:04",8,"Summer"
2012-08-16,59.74,-112.22,"Wood Buffalo NP","WBBP",NA,"Myotis lucifugus","Male","Juvenile",7.199999809,NA,37.90000153,12,"JUV","ticks on wing","22:31","0:28",8,"Summer"
2012-08-16,59.74,-112.22,"Wood Buffalo NP","WBBP",NA,"Myotis lucifugus","Female","Adult",9.699999809,NA,39.5,12,"NOP","hefty; speckled mud; previous hole punch in right wing.","22:29","0:00",8,"Summer"
2012-08-16,59.74,-112.22,"Wood Buffalo NP","WBBP",NA,"Myotis lucifugus","Female","Adult",8.800000191,NA,39.90000153,12,"NOP","lots of mud; wing punched","22:23","23:40",8,"Summer"
2012-08-16,59.74,-112.22,"Wood Buffalo NP","WBBP",NA,"Myotis lucifugus","Female","Adult",12.39999962,NA,40.90000153,11,"NOP","orange mites in ear; hefty; ticks on wing","22:33","0:39",8,"Summer"
2011-05-16,59.7,-112.2,"Wood Buffalo NP","Walk-in Cave","UC0007","Myotis septentrionalis","Female","Adult",9.699999809,NA,39.20000076,12,"NOP",NA,"23:15","0:18",5,"Spring"
2011-06-11,59.74,-112.22,"Wood Buffalo NP","WBBP",NA,"Myotis septentrionalis","Female","Adult",6.5,NA,36.90000153,14,"PREG",NA,"1:42","2:20",6,"Summer"
2011-06-17,60.09,-112.25,"Salt River","Thebacha cabins",NA,"Myotis septentrionalis","Female","Adult",9,NA,40.20000076,14,"PREG",NA,"11:37 to 12:07","0:15",6,"Summer"
2011-07-19,60.09,-112.25,"Salt River","Thebacha cabins - main lodge",NA,"Myotis septentrionalis","Female","Adult",8.399999619,NA,36.59999847,14,"LAC",NA,"1:53","2:38",7,"Summer"
2011-07-19,60.09,-112.25,"Salt River","Thebacha cabins - main lodge",NA,"Myotis septentrionalis","Female","Adult",9.199999809,NA,37.79999924,14,"LAC",NA,"1:05","1:39",7,"Summer"
2011-08-22,60.09,-112.25,"Salt River","Thebacha cabins - main lodge",NA,"Myotis septentrionalis","Female","Juvenile",7.599999905,NA,36.90000153,14,"JUV",NA,"22:44","22:45",8,"Summer"
2011-09-06,59.74,-112.22,"Wood Buffalo NP","WBBP","UC0371","Myotis septentrionalis","Female","Juvenile",6.300000191,NA,36.29999924,14,"JUV","Emerging from cave","20:50","21:57",9,"Fall"
2011-09-06,59.74,-112.22,"Wood Buffalo NP","WBBP","UC0407","Myotis septentrionalis","Female","Adult",10,NA,35.79999924,14,"POST","long thumbs","22:21","0:46",9,"Fall"
2012-08-16,59.74,-112.22,"Wood Buffalo NP","WBBP",NA,"Myotis septentrionalis","Female","Juvenile",6.599999905,NA,39,14,"JUV",NA,"22:44","0:30",8,"Summer"
