Night_date,Latitude,Longitude,Region,Site,BandID,Species,Sex,Ageclass,Massg,Massinacuracy,Forearmlengthmm,Earlengthmm,Reproductivestatus,Comments,Capturetime,Releasetime
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0450,Myotis lucifugus,Female,Adult,9.100000381,,38,12,NOP,,0:48,1:56
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0451,Myotis lucifugus,Female,Adult,9.399999619,,40.79999924,12,NOP,tick behind ear (collected tick); bare back,0:44,1:52
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0452,Myotis lucifugus,Female,Adult,8.800000191,,40.79999924,14,NOP,fleas (collected),0:49,1:58
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0453,Myotis lucifugus,Female,Adult,8.100000381,,40.5,14,NOP,,0:53,2:05
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0454,Myotis lucifugus,Female,Adult,9.899999619,,42.09999847,14,PREG,,0:54,2:07
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0455,Myotis lucifugus,Female,Adult,9.300000191,,40.09999847,12,NOP,,1:01,2:10
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0019,Myotis lucifugus,Female,Adult,11.10000038,,41,12,PREG,*recapture; no scarring or tearing,23:50,1:36
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0025,Myotis lucifugus,Female,Adult,9.199999809,,37.59999847,11,PREG,*recapture; band looks good,23:49,1:26
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0102,Myotis lucifugus,Female,Adult,11.5,,41.20000076,12,PREG,*recapture; no scarring or tearing,23:42,1:00
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0129,Myotis lucifugus,Female,Adult,7.199999809,,36.29999924,12,NOP,*recapture; no scarring or tearing; tick on right forearm (collected),0:06,1:56
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0434,Myotis lucifugus,Female,Adult,9.199999809,,39.20000076,13,PREG,*recapture; no scarring or tearing,23:49,1:34
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0456,Myotis lucifugus,Female,Adult,9.600000381,,38.79999924,11,NOP,,23:28,0:20
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0457,Myotis lucifugus,Female,Adult,9.199999809,,39.40000153,11,NOP,tagged: 161012; 173.314; ch4 TS,23:27,0:23
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0458,Myotis lucifugus,Female,Adult,12,,39.90000153,11,PREG,very preg (obvious fetus),23:31,0:32
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0459,Myotis lucifugus,Female,Adult,9,,38.29999924,13.5,NOP,,23:32,0:37
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0460,Myotis lucifugus,Female,Adult,8.300000191,,37.40000153,10,NOP,tick on right ear (collected tick),23:38,0:40
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0461,Myotis lucifugus,Female,Adult,9,,38.40000153,12,NOP,,23:37,0:45
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0462,Myotis lucifugus,Female,Adult,6.699999809,,39.40000153,13,NOP,,23:38,0:48
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0463,Myotis lucifugus,Female,Adult,9.300000191,,39.09999847,12,PREG,,23:41,0:54
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0464,Myotis lucifugus,Female,Adult,9.300000191,,39.79999924,12,PREG,tagged: 161013; 173.477; ch5 TS,23:43,1:04
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0465,Myotis lucifugus,Female,Adult,9.199999809,,37.79999924,12,PREG,tagged: 161014; 173.4935; ch6 TS; small nips,23:42,1:08
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0466,Myotis lucifugus,Female,Adult,9.699999809,,39.70000076,12,PREG,,23:45,1:20
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0467,Myotis lucifugus,Female,Adult,10,,39.20000076,13,PREG,very preg (obvious fetus),23:49,1:29
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0468,Myotis lucifugus,Female,Adult,8.199999809,,36.70000076,12,NOP,,23:49,1:31
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0469,Myotis lucifugus,Female,Adult,8.899999619,,38.90000153,12,PREG,,23:52,1:39
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0470,Myotis lucifugus,Female,Adult,8.100000381,,39.40000153,13,NOP,,23:54,1:41
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0471,Myotis lucifugus,Female,Adult,9,,38.5,13,PREG,tick on right wing (collected),23:55,1:46
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0472,Myotis lucifugus,Female,Adult,7.099999905,,38.59999847,12,NOP,,23:58,1:50
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0473,Myotis lucifugus,Female,Adult,10.30000019,,39.90000153,13,PREG,,23:59,1:53
6/17/12,60.09,-112.25,Salt River,Thebacha cabins,UC0474,Myotis lucifugus,Female,Adult,11.80000019,,39.79999924,10,PREG,very preg (obvious fetus),0:01,1:54
6/19/12,60.09,-112.25,Salt River,Thebacha cabins,UC0475,Myotis lucifugus,Female,Adult,9.199999809,,38.5,14,NOP,,23:52,23:56
6/19/12,60.09,-112.25,Salt River,Thebacha cabins,UC0476,Myotis lucifugus,Female,Adult,9.600000381,,39.70000076,13,LAC,tagged: 173.3920; ch7,0:01,0:03
6/19/12,60.09,-112.25,Salt River,Thebacha cabins,UC0477,Myotis lucifugus,Female,Adult,7.400000095,,38.40000153,12,NOP,,0:05,0:21
6/19/12,60.09,-112.25,Salt River,Thebacha cabins,UC0478,Myotis lucifugus,Female,Adult,8.5,,38,12.5,PREG,tagged: 15152; 173.698; ch8,0:12,0:30
6/19/12,60.09,-112.25,Salt River,Thebacha cabins,UC0479,Myotis lucifugus,Female,Adult,7.699999809,,39.59999847,12,NOP,,0:15,0:41
6/19/12,60.09,-112.25,Salt River,Thebacha cabins,UC0480,Myotis lucifugus,Male,Adult,7,,38.59999847,14,,photos of wing joint,0:16,0:50
6/19/12,60.09,-112.25,Salt River,Thebacha cabins,,Myotis lucifugus,Female,Adult,,,,,PREG,late pregnancy,0:20,0:20
6/19/12,60.09,-112.25,Salt River,Thebacha cabins,,Myotis lucifugus,Female,Adult,,,,,PREG,late pregnancy,0:10,0:10
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0091,Myotis lucifugus,Female,Adult,9.5,,36.5,12,PREG,"recapture; noticable bulge, not bursting",0:04,0:24
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0131,Myotis lucifugus,Female,Adult,8.100000381,,38.20000076,12,PREG,recapture; band looks good,0:46,1:21
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0158,Myotis lucifugus,Female,Adult,8.5,,40.79999924,12,NOP,"recapture; hairy nips; band chewed, wing looks good",0:08,0:55
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0202,Myotis lucifugus,Female,Adult,8.699999809,,38.20000076,12,PREG,recapture; band looks good,0:54,1:30
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0481,Myotis lucifugus,Female,Adult,8.699999809,,40.20000076,14,NOP,,23:43,0:02
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0482,Myotis lucifugus,Female,Adult,10.89999962,,37.20000076,12,PREG,bursting,23:44,0:13
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0483,Myotis lucifugus,Male,Adult,7.099999905,,37.70000076,13,,,23:47,0:20
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0484,Myotis lucifugus,Female,Adult,9.600000381,,38.59999847,14,PREG,,023:53,0:28
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0485,Myotis lucifugus,Female,Adult,7.800000191,,36.5,12,PREG,,0:04,0:31
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0486,Myotis lucifugus,Female,Adult,11.5,,40.5,14,PREG,,23:55,0:33
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0487,Myotis lucifugus,Female,Adult,8.5,,38.5,12,PREG,,0:05,0:49
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0488,Myotis lucifugus,Female,Adult,10,,38.09999847,12,PREG,left ear tissue damage (11mm),0:16,0:59
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0489,Myotis lucifugus,Female,Adult,8.600000381,,40.20000076,13,LAC,lots of milk expressed,0:17,1:02
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0490,Myotis lucifugus,Female,Adult,8.5,,39.29999924,13,LAC,,0:27,1:12
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0491,Myotis lucifugus,Female,Adult,9.300000191,,38,11,PREG,,0:40,1:14
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0492,Myotis lucifugus,Female,Adult,8.699999809,,37.90000153,13,PREG,,0:42,1:17
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0493,Myotis lucifugus,Female,Adult,8.100000381,,37.79999924,12,NOP,,0:43,1:18
6/27/12,60.09,-112.25,Salt River,Thebacha cabins,UC0494,Myotis lucifugus,Female,Adult,12.30000019,,38.20000076,13,PREG,bursting; removed tick from right ear,0:53,1:28
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0169,Myotis lucifugus,Female,Adult,9.399999619,,40.09999847,12,LAC,recapture; milk; bare back,0:15,0:56
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0187,Myotis lucifugus,Male,Adult,8.300000191,,38.70000076,13,,3 ticks removed; recapture; net #2 (day lodge),0:38,1:33
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0220,Myotis lucifugus,Female,Adult,7.900000095,,41,14,PREG,recapture; band looks good; ticks removed,0:30,1:22
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0439,Myotis lucifugus,Female,Adult,11.19999981,,39.5,12,PREG,recapture; bursting,0:17,1:13
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0440,Myotis lucifugus,Female,Adult,10.19999981,,37.90000153,11,PREG,recapture; band looks good; ticks removed,0:29,1:20
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0443,Myotis lucifugus,Female,Adult,9.300000191,,39.20000076,13,PREG,recapture; band looks good,0:28,1:17
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0450,Myotis lucifugus,Female,Adult,9.899999619,,38,12,PREG,recapture; big nips; some wing wear from band; net #2,0:38,1:39
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0455,Myotis lucifugus,Female,Adult,10.89999962,,40.09999847,12,PREG,recapture; tick removed,0:17,1:08
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0495,Myotis lucifugus,Female,Adult,8.199999809,,42,13,NOP,,0:31,1:11
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0496,Myotis lucifugus,Female,Adult,10.19999981,,40,12,LAC,milk; tick removed,0:27,1:14
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0497,Myotis lucifugus,Female,Adult,10.19999981,,40,12,PREG,ticks removed,0:32,1:26
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0498,Myotis lucifugus,Female,Adult,7.800000191,,39.5,12,PREG,ticks removed,0:47,1:28
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0499,Myotis lucifugus,Female,Adult,11,,41,14,PREG,hole in right wing; net #2,0:38,1:36
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0500,Myotis lucifugus,Female,Adult,10.10000038,,39,13,PREG,ticks removed; net #2,0:45,1:41
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0601,Myotis lucifugus,Female,Adult,10.5,,40.5,14,PREG,bare back; ticks removed; net #2,0:45,1:45
6/28/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0602,Myotis lucifugus,Female,Adult,9.699999809,,39.5,13,PREG,,0:45,1:46
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0052,Myotis lucifugus,Female,Adult,8.100000381,,38.79999924,12,LAC,milk; radiotagged: 161017; 173.618 (617); ch2 TS,23:28,0:34
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0085,Myotis lucifugus,Female,Adult,8.100000381,,38.90000153,12,LAC,lots of milk expressed,23:26,0:02
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0139,Myotis lucifugus,Female,Adult,10.5,,40.29999924,12,PREG,,23:50,1:04
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0605,Myotis lucifugus,Female,Adult,8.600000381,,39.79999924,13,LAC,milk; radiotagged: 161016; 173.577 (574); ch1 TS,23:27,0:11
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0606,Myotis lucifugus,Female,Adult,8.100000381,,40.20000076,12,LAC,milk; radiotagged: 161018; 173.655 (654); ch3 TS,23:32,0:46
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0607,Myotis lucifugus,Female,Adult,11.89999962,,40.20000076,11,PREG,,23:47,0:58
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0608,Myotis lucifugus,Female,Adult,10.39999962,,38.70000076,11,PREG,,23:54,1:07
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0609,Myotis lucifugus,Female,Adult,7.400000095,,37.29999924,12,LAC,milk,23:35,1:08
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0610,Myotis lucifugus,Female,Adult,8.899999619,,37.09999847,12,LAC,milk,23:38,1:10
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0611,Myotis lucifugus,Female,Adult,8.100000381,,39.20000076,11,LAC,milk,23:38,1:11
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0612,Myotis lucifugus,Female,Adult,8.600000381,,37.40000153,11,LAC,milk,23:42,1:13
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0613,Myotis lucifugus,Female,Adult,9.399999619,,40,13,LAC,milk,23:58,1:15
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0614,Myotis lucifugus,Female,Adult,8.399999619,,38.29999924,13,NOP,,23:58,1:16
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0615,Myotis lucifugus,Female,Adult,8.899999619,,39.5,12.5,LAC,milk; radiotagged: 161024; 173.980 (9792); ch4 TS,0:13,1:19
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0616,Myotis lucifugus,Female,Adult,12.10000038,,38.59999847,12,PREG,,0:11,1:22
7/3/12,60.09,-112.25,Salt River,Thebacha cabins,UC0617,Myotis lucifugus,Female,Adult,11.30000019,,37.70000076,13,PREG,,0:12,1:24
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0026,Myotis lucifugus,Female,Adult,10,,38.79999924,12,LAC,milk,0:55,1:50
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0119,Myotis lucifugus,Female,Adult,10.39999962,,38.90000153,12,LAC,milk,1:32,2:27
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0430,Myotis lucifugus,Female,Adult,8.600000381,,38.70000076,13,NOP,,23:50,23:55
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0481,Myotis lucifugus,Female,Adult,8.600000381,,40.20000076,13,NOP,,0:11,1:16
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0618,Myotis lucifugus,Female,Adult,9.399999619,,40.40000153,12,LAC,milk,0:11,1:13
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0619,Myotis lucifugus,Female,Adult,8.100000381,,39.5,11,NOP,,0:13,1:21
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0620,Myotis lucifugus,Female,Adult,9.5,,38.59999847,12,LAC,milk,0:55,1:53
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0622,Myotis lucifugus,Female,Adult,8.800000191,,38.40000153,12,LAC,,0:57,1:56
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0623,Myotis lucifugus,Female,Adult,10,,38.29999924,13.5,LAC,milk,0:58,2:04
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0624,Myotis lucifugus,Female,Adult,8.199999809,,39.79999924,13,LAC,milk,0:59,2:07
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0625,Myotis lucifugus,Male,Adult,8,,37.90000153,13,,,1:00,2:11
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0626,Myotis lucifugus,Male,Juvenile,7.400000095,,35,12,JUV,juvenile; pictures on Laura's camera,0:50,2:14
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0627,Myotis lucifugus,Female,Adult,9,,37.79999924,13,NOP,fleas; worn wings _ white spots (on L's camera),1:08,2:19
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0628,Myotis lucifugus,Female,Adult,8.699999809,,38,12,NOP,spotty wings,1:06,2:23
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0629,Myotis lucifugus,Female,Adult,9.800000191,,39,12,PREG,,1:33,2:32
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0630,Myotis lucifugus,Female,Adult,8.899999619,,38.09999847,14,PREG,,1:42,2:33
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0631,Myotis lucifugus,Female,Adult,10.80000019,,38.90000153,13,LAC,,1:43,2:35
7/8/12,60.09,-112.25,Salt River,Thebacha cabins,UC0632,Myotis lucifugus,Female,Adult,9,,40.20000076,13,NOP,,1:46,2:38
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0164,Myotis lucifugus,Female,Adult,9.199999809,,38,13,NOP,forearm measured w/ ruler,00:10-00:49,1:53
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0165,Myotis lucifugus,Female,Adult,10.69999981,,42.5,12,LAC,milk; forearm measured with ruler,00:10-00:49,1:34
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0169,Myotis lucifugus,Female,Adult,9.600000381,,42,12,NOP,forearm measured w/ ruler,00:10-00:49,1:39
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0172,Myotis lucifugus,Female,Adult,10,,40.79999924,13,NOP,band looks good; fleas,00:10-00:49,0:49
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0175,Myotis lucifugus,Female,Adult,12.19999981,,39.90000153,14,PREG,measured forearm with ruler,1:06,1:57
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0188,Myotis lucifugus,Female,Adult,9.199999809,,39.40000153,13,NOP,fleas,00:10-00:49,1:00
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0222,Myotis lucifugus,Male,Adult,7.400000095,,39.90000153,13,,measured forearm with ruler,00:10-00:49,1:44
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0223,Myotis lucifugus,Female,Adult,9.5,,38.59999847,13,NOP,banded on left wing _ switched to right,00:10-00:49,1:02
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0440,Myotis lucifugus,Female,Adult,9.699999809,,38,12,LAC,band looks good; milk; forearm w/ ruler,1:05,2:02
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0444,Myotis lucifugus,Female,Adult,11.19999981,,39,12,PREG,measured forearm with ruler,00:10-00:49,1:36
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0498,Myotis lucifugus,Female,Adult,8.600000381,,39.90000153,12,NOP,wing slightly worn under band; forearm w/ ruler,00:10-00:49,1:37
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0633,Myotis lucifugus,Female,Adult,11.5,,40.20000076,13,PREG,milk,00:10-00:49,0:52
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0634,Myotis lucifugus,Female,Adult,11.69999981,,41.20000076,13,PREG,,00:10-00:49,0:55
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0635,Myotis lucifugus,Female,Adult,9.5,,38,13,NOP,,00:10-00:49,0:56
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0636,Myotis lucifugus,Female,Adult,7.599999905,,40.29999924,12,NOP,,00:10-00:49,1:04
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0637,Myotis lucifugus,Female,Adult,8.800000191,,39.90000153,13,NOP,measured forearm with ruler,00:10-00:49,1:19
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0638,Myotis lucifugus,Female,Adult,8.199999809,,40.09999847,12,NOP,forearm measured w/ ruler,00:10-00:49,1:21
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0639,Myotis lucifugus,Female,Adult,10.30000019,,40.5,16,NOP,forearm measured w/ ruler,00:10-00:49,1:23
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0640,Myotis lucifugus,Female,Adult,9.300000191,,40.90000153,12.5,NOP,measured forearm with ruler,00:10-00:49,1:26
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0641,Myotis lucifugus,Female,Adult,9,,42,14,NOP,forearm measured w/ ruler,00:10-00:49,1:28
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0642,Myotis lucifugus,Female,Adult,9.300000191,,40.5,13,NOP,fleas; forearm w/ ruler,00:10-00:49,1:30
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0643,Myotis lucifugus,Female,Adult,9.800000191,,40,14,NOP,forearm measured w/ ruler,00:10-00:49,1:32
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0644,Myotis lucifugus,Female,Adult,12.30000019,,43,13,PREG,measured forearm with ruler,00:10-00:49,1:41
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0645,Myotis lucifugus,Female,Adult,12.10000038,*,40.20000076,14,PREG,measured forearm with ruler,00:10-00:49,1:42
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0646,Myotis lucifugus,Female,Adult,8.699999809,,41.5,13,LAC,forearm measured w/ ruler,00:10-00:49,1:47
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0647,Myotis lucifugus,Female,Adult,6.300000191,,38,1,NOP,measured forearm with ruler,00:10-00:49,1:49
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0648,Myotis lucifugus,Female,Adult,8.699999809,,40,12,NOP,forearm measured w/ ruler,00:10-00:49,1:51
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0649,Myotis lucifugus,Female,Adult,11.80000019,,40.5,12,PREG,measured forearm with ruler,00:10-00:49,1:56
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0650,Myotis lucifugus,Female,Adult,14.19999981,,41,13,PREG,bare back; big nips; forearm w/ ruler,1:09,1:58
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0651,Myotis lucifugus,Female,Adult,9.800000191,,40.5,13,NOP,measured forearm with ruler,1:07,2:00
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0652,Myotis lucifugus,Female,Adult,10.80000019,,41.5,13,LAC,milk; forearm measured with ruler,1:10,2:03
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0653,Myotis lucifugus,Female,Adult,10.10000038,,40.5,14,NOP,measured forearm with ruler,1:10,2:05
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0654,Myotis lucifugus,Female,Adult,9,,38,11,NOP,forearm measured w/ ruler,1:10,2:07
7/9/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,,Myotis lucifugus,Male,Juvenile,2.200000048,,17,,,"pup found under stairs; fell from roost in the a.m.; little fur, eyes barely open",20:38,20:38
7/10/12,60.09,-112.25,Salt River,Thebacha cabins,UC0138,Myotis lucifugus,Female,Adult,9.699999809,*,38.09999847,12,LAC,,0:35,1:08
7/10/12,60.09,-112.25,Salt River,Thebacha cabins,UC0655,Myotis lucifugus,Female,Adult,8.5,,37.79999924,12,LAC,radio tagged: 161019; 173.699; ch 5; fleas,23:27,23:37
7/10/12,60.09,-112.25,Salt River,Thebacha cabins,UC0656,Myotis lucifugus,Female,Adult,10,,40.79999924,11,NOP,,0:32,1:02
7/10/12,60.09,-112.25,Salt River,Thebacha cabins,UC0657,Myotis lucifugus,Female,Adult,9,,39.70000076,13,NOP,,0:35,1:05
7/10/12,60.09,-112.25,Salt River,Thebacha cabins,UC0700,Myotis lucifugus,Female,Adult,8.300000191,,37.90000153,12,NOP,,23:54,23:55
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0002,Myotis lucifugus,Female,Adult,8.399999619,,38.70000076,12,LAC,,23:32,1:33
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0018,Myotis lucifugus,Female,Adult,8.699999809,,39.40000153,12,LAC,,23:51,1:48
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0025,Myotis lucifugus,Female,Adult,8.600000381,,37.59999847,12,LAC,,23:13,0:36
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0101,Myotis lucifugus,Female,Adult,8.899999619,,38.29999924,13,LAC,,0:03,1:07
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0113,Myotis lucifugus,Female,Adult,9.699999809,,40.59999847,11.5,LAC,,23:10,0:22
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0150,Myotis lucifugus,Female,Adult,8.600000381,,38.59999847,13,LAC,,23:54,1:04
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0296,Myotis lucifugus,Female,Adult,8.199999809,,38.20000076,13,LAC,,23:57,1:06
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0658,Myotis lucifugus,Female,Adult,9,,40,13,LAC,,23:10,0:25
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0659,Myotis lucifugus,Female,Adult,8.5,,39,12,LAC,,23:10,0:39
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0660,Myotis lucifugus,Female,Adult,8.899999619,,40,12,LAC,,23:38,0:41
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0661,Myotis lucifugus,Female,Adult,8.399999619,,39.40000153,11,LAC,,23:20,0:48
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0662,Myotis lucifugus,Female,Adult,8.399999619,,39.59999847,12,LAC,,23:27,0:58
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0663,Myotis lucifugus,Female,Adult,9.199999809,,40.20000076,12,LAC,,23:23,0:59
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0664,Myotis lucifugus,Female,Adult,8.300000191,,37.90000153,12,NOP,,23:26,1:01
7/11/12,60.09,-112.25,Salt River,Thebacha cabins,UC0665,Myotis lucifugus,Female,Adult,8.199999809,,38.79999924,12,LAC,,0:07,1:10
