Site,Lat,Lon,night_date,Myotis,Detector Active,Site type
Thebacha maternity,60.09,-112.25,9/27/2012,7,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/28/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/29/2012,1,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/30/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/1/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/2/2012,42,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/3/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/4/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/5/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/6/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/7/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/8/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/9/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/10/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/11/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/12/2012,0,Yes,Myotis lucifugus maternity colony
