D:\Agilent\ICPMH\1\DATA\Rachel Johnson\PC_LGH_20230328.b\PCBM.d
Intensity Vs Time,CPS
Acquired      : 2023-03-28 13:54:37 using Batch PC_LGH_20230328.b
Time [Sec],Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137
996.4708,1655229.35,13503083.64,205811721.27,196490.68,190906.67,31061414.54,14455.89
997.4456,1587666.38,12703356.53,210964921.38,191197.09,218123.36,30423374.55,13645.25
998.4210,1425360.14,12776115.91,203277821.21,189577.64,246578.09,29771227.06,15386.67
999.3958,1372143.73,12209604.44,205053287.92,191163.43,301228.14,29033894.57,18149.29
1000.3707,1291242.32,13274351.34,199593904.46,194288.20,359093.37,30507029.55,18279.42
1001.3455,1272447.40,13048066.96,209360288.01,200936.81,416481.08,31046499.54,20361.69
1002.3209,1231437.56,12382978.40,206358354.61,208854.82,476127.43,30814457.04,19831.08
1003.2957,1185077.17,12467110.70,204474421.24,205505.25,538505.45,30156372.05,21963.60
1004.2706,1119323.11,11980609.64,219803671.58,200822.24,594428.00,30256742.05,21513.04
1005.2460,1000661.39,11760731.51,194693737.69,194028.90,644420.23,29747227.06,24957.56
1006.2208,932981.70,12894085.70,205631121.26,185527.99,684287.79,29272032.06,23815.99
1007.1956,934344.75,12489264.86,190223754.25,179254.84,716559.40,28737239.57,23455.51
1008.1710,916477.41,12877785.70,205679654.60,169310.93,717604.76,27064774.60,25658.55
1009.1459,890558.81,12074399.23,201714921.18,157637.85,714499.92,26011094.61,25868.86
1010.1207,886165.69,12191501.31,206415604.61,155238.20,700671.01,24759187.13,26079.17
1011.0955,848267.57,12700309.66,211448088.06,153490.76,671558.05,23436597.15,27591.45
1012.0709,836746.16,12380145.07,195458637.70,156787.48,638476.02,21980007.17,30896.90
1013.0458,803982.33,11808822.14,191588770.95,169889.42,603451.80,20840754.69,31047.16
1014.0206,808149.05,11736437.76,194089571.00,195008.86,591711.02,20407408.45,37198.99
1014.9960,805013.50,11755434.64,188871504.22,222316.29,576032.37,19189008.46,41598.75
1015.9708,785814.99,12934704.46,199629687.80,247001.68,580575.50,19142562.21,44124.85
1016.9457,806628.19,11711794.01,191208670.94,274072.33,618112.84,18330623.48,47132.57
1017.9210,825877.96,12660077.37,204059321.23,305147.28,634401.64,17773900.99,51996.14
1018.8959,839521.55,11424331.51,194382921.01,333799.62,659609.77,18246005.98,54563.85
1019.8707,831405.22,12893349.25,186223854.16,339214.26,676987.47,17532522.24,57944.55
1020.8456,837831.24,11628620.05,195608437.71,355844.31,694851.12,17609352.24,61105.14
1021.8209,836767.10,12580306.53,213798354.78,365624.02,705790.44,17835583.48,61225.55
1022.7958,836746.16,12245641.94,197504337.75,382276.94,712828.36,17363449.74,56700.54
1023.7706,860286.39,12544278.41,187660687.53,390379.20,712219.24,17187818.49,56780.79
1024.7460,818225.85,11925851.31,197282254.41,405555.43,682701.74,17191155.99,54734.37
1025.7208,862730.69,11942887.77,186286104.16,387953.60,447760.50,7365824.89,18649.81
1026.6957,233962.83,2937581.06,41237905.09,79988.00,61420.06,897328.66,2270.15
1027.6705,28831.26,294726.05,4933861.05,25149.96,10396.20,110006.66,330.00
1028.6459,5060.66,95135.07,1771070.48,19336.50,2286.81,26699.29,60.00
1029.6207,980.02,7468.12,887887.13,16947.55,870.02,4920.66,0.00
1030.5956,340.00,1766.75,519163.26,17221.13,640.01,4540.56,0.00
1031.5709,80.00,0.00,558066.16,17511.40,493.34,300.00,0.00
1032.5458,570.01,400.00,511186.73,17608.16,466.67,60.00,20.00
1033.5206,40.00,366.67,496645.58,17481.37,593.34,130.00,20.00
1034.4960,80.00,133.33,521046.72,17594.81,510.01,130.00,0.00
1035.4708,70.00,133.33,525807.30,17411.31,536.67,5990.97,250.00
1036.4457,35001.33,1029367.80,27759871.45,58225.73,30755.11,12161996.07,20341.66
1037.4205,567001.67,10257156.48,164413920.34,125207.81,46524.10,14678116.03,22384.12
1038.3959,652364.87,12480534.65,175641337.26,131147.68,50337.08,14730529.78,23225.20
1039.3707,654577.02,11789365.89,207807704.64,133772.55,47065.45,15321463.52,21112.57
1040.3456,637774.72,12071761.73,192912320.98,130956.38,48809.87,14976712.28,22113.78
1041.3209,616673.12,11198266.92,184288304.12,130526.77,49180.83,15043482.28,20601.97
1042.2958,632352.72,11527124.22,184653387.46,134524.49,53442.44,15478334.77,21613.17
1043.2706,663759.21,11760484.64,191611820.95,136579.10,60002.16,15831727.26,20401.73
1044.2460,708697.33,12598614.86,194158787.67,135138.84,66841.81,15864452.26,23215.19
1045.2208,741533.19,11743891.93,205948487.94,138425.70,74296.36,15846307.26,25458.27
1046.1957,771178.58,12224981.52,198353237.77,142828.12,82744.83,16854251.00,24907.48
1047.1705,817048.03,12226006.52,203867404.56,147459.93,89679.83,15501778.52,23595.69
1048.1459,547466.05,7639315.27,111015527.48,69222.52,20147.44,2068774.19,2640.20
1049.1207,64717.04,735617.46,14774188.87,22596.76,3213.61,251687.81,430.01
1050.0956,8641.91,122221.04,2733312.82,19723.57,21468.90,7137901.14,16928.08
1051.0709,527929.17,8887928.32,145157419.91,127466.09,94804.84,15909611.01,31668.26
1052.0458,792351.24,12043098.19,191582654.28,154841.65,111804.42,17394044.74,34463.47
1053.0206,825752.88,12872888.83,203812071.22,170868.14,125127.90,17150498.49,37750.15
1053.9960,801014.05,12512478.40,205013521.25,187705.85,140139.83,16846391.00,38762.33
1054.9708,776451.47,12418203.40,205725871.26,206425.15,156403.87,16606078.50,39253.41
1055.9457,782745.30,12830090.91,205447754.59,225102.13,169967.38,17075681.00,42962.00
1056.9205,770169.99,12673548.20,204111321.23,242224.08,181908.22,17264040.99,43844.15
1057.8970,759577.02,12473216.95,212843038.09,259810.80,196214.17,17622294.74,43433.14
1058.8718,735854.36,12413616.94,207778204.64,267323.92,206668.51,17652868.49,43633.64
1059.8467,733394.44,12962483.62,208713504.67,269984.47,223030.38,17762388.49,42420.69
1060.8220,755752.88,13109470.08,201885487.85,267770.12,240351.66,17319127.24,43122.39
1061.7969,769618.82,12874654.45,200287071.14,247842.49,250455.46,18014139.73,43894.28
1062.7717,746818.97,12760144.04,203388354.55,238291.50,259131.73,17809412.23,45237.65
1063.7466,788416.71,12769610.70,210156521.36,236769.29,267937.07,17876868.48,42230.24
1064.7219,804232.25,12737304.45,219103471.56,245492.23,285932.28,18551418.47,44335.37
1065.6968,837027.88,13202643.00,209359021.35,260094.60,304296.97,18624038.47,43844.15
1066.6716,866763.50,13081551.33,206909287.96,256273.27,309653.24,19198423.46,41819.27
1067.6470,887107.02,13257150.30,219725121.58,252925.46,328905.74,18889155.97,41478.47
1068.6218,889146.71,13546068.01,218934854.89,245205.25,346198.40,18970394.72,39524.01
1069.5967,938905.77,13285528.42,217603404.86,232679.26,368526.42,19659793.46,41638.84
1070.5720,924513.19,13645947.18,208794154.67,215538.86,402539.31,20481512.19,39824.68
1071.5469,992931.47,13939307.60,227447671.75,185878.05,432970.32,20922789.69,37118.82
1072.5217,1261911.62,13622337.80,230460838.48,188402.73,458606.91,20139730.95,39503.96
1073.4966,1283110.68,13355837.80,225708421.71,184841.32,474459.36,19007298.47,35846.21
1074.4719,1115676.78,13902019.06,219750154.91,186998.96,476752.90,18148594.73,35495.50
1075.4468,915639.36,12774162.79,215955438.16,185235.14,494115.55,17860300.98,35234.98
1076.4216,835056.16,13088005.50,211517838.06,186783.52,509446.28,17181645.99,34563.67
1077.3970,782537.25,13062238.83,215050771.47,187463.48,514987.38,16714241.00,33401.44
1078.3718,760917.88,13406680.51,214518088.13,181792.09,536012.32,16767473.50,32159.15
1079.3467,722613.50,12588739.86,209086404.67,174110.70,558557.32,16585031.00,29564.63
1080.3220,705795.07,12646756.53,209064921.34,165574.92,590799.56,16560876.00,29414.38
1081.2969,718713.58,13270152.38,211952404.74,160652.91,609474.56,16941871.00,28272.53
1082.2717,743371.00,12486895.07,203559771.22,163174.26,640413.57,16984608.50,27451.24
1083.2466,746268.58,13316000.30,215747404.82,160468.01,660244.77,16636799.75,25388.17
1084.2219,742197.80,12885801.33,202994771.20,167397.44,680448.93,17011949.75,25758.70
1085.1968,746258.11,12444365.90,210006438.03,170427.52,698215.60,16880503.50,26800.25
1086.1716,773102.41,12593820.07,212756071.42,175029.07,694574.45,18077612.23,29424.40
1087.1470,810284.91,13382718.01,214052271.45,187891.01,683859.19,16604543.50,28212.43
1088.1218,813619.28,12965547.16,223722421.67,244563.74,712042.68,17361254.74,29845.10
1089.0967,860839.99,12905398.21,219027538.23,314457.23,424936.99,6342338.03,9252.41
1090.0720,194594.51,2424730.26,35879388.30,58657.06,46393.78,612810.15,760.02
1091.0469,24204.99,333320.29,5145912.62,21478.80,6731.20,72251.06,140.00
1092.0217,2780.20,26852.09,1180663.83,18255.43,1803.42,11573.63,20.00
1092.9966,640.01,9368.95,642341.75,17788.32,733.35,4100.45,0.00
1093.9719,220.00,1666.74,535880.29,17127.72,566.68,1490.06,0.00
1094.9468,90.00,1066.70,499176.67,17314.55,513.34,10.00,0.00
1095.9216,40.00,133.33,506532.34,17981.84,643.34,250.00,0.00
1096.8970,140.00,166.67,519608.48,17131.05,496.67,30.00,0.00
1097.8718,110.00,300.00,496372.02,17327.90,533.34,80.00,10.00
1098.8467,130.00,166.67,505471.56,17424.65,510.01,1060.03,80.00
1099.8215,39169.24,926209.53,19601571.27,43412.87,637479.77,22020982.17,15576.84
1100.7969,1154499.67,11489372.13,188473537.55,100846.89,942531.00,27308922.09,19260.46
1101.7717,1406969.82,13442646.13,217067304.85,115157.89,918855.69,28920459.57,18599.75
1102.7466,1386475.29,13472773.22,226530271.73,124181.11,837087.41,28920179.57,16437.62
1103.7219,1355355.29,13514575.30,200312371.14,124060.33,780262.26,28916234.57,16317.51
1104.6968,1357668.57,13240564.88,207324137.97,122077.55,673540.39,29618402.06,14415.86
1105.6716,1399467.95,13685124.26,208281804.66,126999.64,579943.10,29271492.06,13174.89
1106.6471,1408263.73,13485013.84,211992788.07,126274.84,496336.23,29950927.05,11643.82
1107.6218,1499438.88,13562512.80,205731087.93,125962.77,405287.30,30378142.05,11303.60
1108.5967,1466498.73,13667782.60,206510037.95,127180.87,331320.87,30362029.55,10172.92
1109.5715,1658025.29,13687514.89,221528121.62,124855.50,275268.40,30918539.54,8972.27
1110.5470,1702814.82,13728773.22,212228038.08,134588.26,237181.84,30598387.04,9192.38
1111.5217,1451721.38,10034109.60,161829936.95,80851.64,65975.43,5505158.67,1500.06
1112.4966,196887.52,1409014.48,20423827.54,26364.95,10629.67,849429.83,190.00
1113.4720,42947.16,549347.47,12030365.89,44702.52,135539.63,24413984.64,8291.94
1114.4469,1521173.41,11806809.64,198169987.76,128553.37,216670.04,31289117.03,10212.94
1115.4218,1840175.60,13363827.38,222120438.30,151777.10,242022.88,31568357.03,10232.95
1116.3971,1848630.13,13971822.19,232395571.86,155090.33,276438.74,31455874.53,11043.44
1117.3719,1779166.54,13941060.73,220170521.59,157563.87,320377.17,31504782.03,12494.40
1118.3468,1759215.60,12903385.71,210004354.69,156794.23,363754.96,31418222.03,13214.92
1119.3217,1738432.63,14195085.73,232354655.19,224680.46,440027.90,33495362.00,14445.88
1120.2970,1752760.60,14622473.24,242587938.76,192587.66,510490.71,34112221.99,15526.80
1121.2719,1609990.44,15170617.01,250000522.25,149085.91,574396.80,32613097.01,16327.51
1122.2467,1483815.76,14546016.99,236587555.29,132161.34,622259.61,30963892.04,16667.83
1123.2220,1373423.89,14339638.86,240479238.71,121809.16,666057.63,31302832.03,17618.75
1124.1969,1290801.00,13957853.44,239546388.69,112079.57,709042.68,29675472.06,19220.41
1125.1718,1234000.29,13473138.84,225223988.37,108053.00,735125.28,29049342.07,18459.61
1126.1466,1215943.11,13586896.14,225450671.71,101011.09,780373.46,29173112.07,17748.88
1127.1219,1144276.55,13632145.10,220244204.92,94062.24,801615.44,28962422.07,19751.00
1128.0968,1007404.98,14241755.53,217066754.85,87233.11,816648.20,27991047.08,20461.80
1129.0717,981336.94,13368409.67,215589888.15,79221.46,801507.68,27072469.60,21242.72
1130.0470,972448.58,13221070.09,220378104.93,70885.31,789248.93,26804749.60,19740.98
1131.0219,921820.14,13598299.26,208813271.33,60823.85,759814.03,25756962.12,20341.66
1131.9967,918530.53,13417279.47,223123388.32,54461.26,727937.11,24563782.13,21773.36
1132.9720,903042.80,13549698.22,214483871.46,51212.26,703559.14,23858329.64,22674.49
1133.9469,854573.66,13947386.77,220467988.26,51823.90,659319.87,23489047.15,22474.24
1134.9218,869459.36,12886146.12,218911738.23,54488.01,638327.84,23129709.66,25758.70
1135.8966,843758.35,13186220.09,210817871.38,62465.84,612503.93,21923552.17,33040.76
1136.8719,850647.80,13273683.63,230060021.81,71858.94,603403.57,22364544.67,37198.99
1137.8468,838530.22,13704543.01,224424755.02,84001.93,611880.76,22408754.67,43483.27
1138.8217,834398.82,13042105.50,216679671.51,94491.02,615919.35,21454357.18,46490.88
1139.7970,840147.64,13515706.55,211029288.05,102328.11,622717.68,21471089.68,53089.39
1140.7719,843591.39,13423512.80,209541504.68,112448.39,623220.44,21789287.18,54082.37
1141.7467,855899.75,13445912.80,219758204.91,126382.22,640678.93,21365424.68,55767.57
1142.7220,853550.30,13461600.30,234715888.58,183952.79,672787.37,21820134.67,59850.86
1143.6969,840231.08,13105968.00,214857621.47,152701.11,707188.15,21329089.68,58275.62
1144.6718,888027.41,12658992.99,217677804.87,157298.38,730652.73,21747167.18,59158.55
1145.6466,873943.03,12866498.20,214250038.12,163823.16,749440.18,22056859.67,58747.18
1146.6219,888864.21,12763308.62,210818538.05,164008.08,752249.03,20450749.70,53149.55
1147.5968,923077.49,13498483.64,221022888.27,163910.57,749069.29,20479167.19,52668.12
1148.5717,905523.81,13371060.72,215145154.81,166341.56,762929.66,20177615.95,45839.19
1149.5480,895507.56,12996848.21,216341888.17,164314.02,761576.43,19692144.71,42390.62
1150.5228,930633.74,14046159.69,204168454.56,166677.83,760726.43,19115427.22,40325.82
1151.4977,916906.78,13869148.23,209151121.34,166543.31,749526.95,18860708.47,34633.80
1152.4725,940290.06,13482013.84,209954554.69,164166.09,691680.86,17330285.99,33922.42
1153.4479,941926.16,12800682.58,212645004.75,194369.04,691449.24,18157985.98,32700.13
1154.4227,1003427.88,11165710.67,184304704.12,126392.29,251644.52,3829073.07,5500.85
1155.3976,156534.69,1501038.97,24871392.22,30981.91,35513.47,612731.40,1080.03
1156.3730,22773.27,323543.01,5034409.49,19903.75,6994.63,129724.03,100.00
1157.3478,3310.28,41711.92,1140303.41,17648.19,1553.40,19560.35,30.00
1158.3226,870.02,10136.01,651613.30,17731.60,733.35,3380.31,0.00
1159.2981,240.00,1200.04,571657.63,17194.44,696.68,3140.27,0.00
1160.2729,130.00,166.67,493772.83,17164.41,470.01,250.00,0.00
1161.2477,180.00,266.67,520122.08,17344.58,540.01,20.00,0.00
1162.2225,30.00,66.67,507250.92,17965.15,413.34,230.00,0.00
1163.1980,100.00,466.67,501571.20,17211.13,410.00,120.00,0.00
1164.1729,60.00,200.00,511049.78,16877.49,533.34,5040.69,150.00
1165.1477,56942.88,1243425.55,26155088.08,30718.14,625287.42,21729147.18,19320.52
1166.1230,1041990.45,11273838.79,188123304.20,51105.29,933486.63,28770359.57,22273.99
1167.0979,1261314.04,13039114.87,212258321.41,54307.49,908151.21,31439224.53,21733.31
1168.0728,1289590.92,13866322.18,217019404.85,58643.69,854724.18,30481509.55,22934.83
1169.0481,1327247.48,13406463.84,214679021.47,60660.00,767888.72,30297894.55,22033.68
1170.0229,1296089.59,13623107.60,221105388.28,61987.60,675077.32,31911112.02,20471.81
1170.9978,1348527.95,14270240.94,228871921.78,64449.10,590772.16,31356552.03,20001.28
1171.9727,1360274.98,13744047.18,207870287.98,63917.32,504273.05,31820002.03,17388.52
1172.9480,1384950.29,13134687.79,219629804.91,67763.95,410311.08,32809977.01,16727.89
1173.9229,1411597.64,12857464.87,212414438.08,74355.19,340624.75,33569952.00,15416.70
1174.8977,1485199.35,13547396.14,217576288.20,80356.21,270828.01,31762477.03,13755.34
1175.8730,1218882.72,9633123.13,142512636.52,51907.47,65771.38,5262282.42,1900.10
1176.8479,170703.34,1141212.00,18184081.66,21919.30,25584.04,808297.57,260.00
1177.8228,48700.63,595869.87,16038388.90,35633.38,134639.88,24582849.63,11123.49
1178.7976,1418920.14,11335692.96,191839387.62,90106.46,170001.01,33315677.00,12234.22
1179.7729,1756978.10,12991236.75,211648621.40,108260.86,137178.11,34765366.98,13375.04
1180.7478,1839591.85,13544418.01,216999271.52,118028.75,111435.58,34243646.99,11823.94
1181.7227,2026414.81,14040322.19,217147888.19,127711.06,96737.98,34117866.99,11193.53
1182.6980,1990114.35,14055987.81,227125755.08,136804.02,91990.93,34846306.98,11413.67
1183.6729,2041770.28,14315200.32,227398321.75,146868.72,96175.11,35626764.47,11954.03
1184.6477,2046502.63,14567638.87,224953205.03,178649.19,108723.13,33918719.49,12824.64
1185.6230,1967715.60,15122236.80,231515238.51,220660.46,131551.49,34982699.48,13735.32
1186.5979,1902036.22,14118374.27,233383721.88,347264.39,165218.68,35378924.47,14455.89
1187.5728,1828344.82,14484659.70,228976571.78,329363.24,201452.41,34778744.48,15686.94
1188.5476,1708595.13,14650269.08,223612971.66,239246.68,248830.82,34165839.49,16037.25
1189.5229,1485884.35,13395758.63,213874504.78,135827.05,300940.25,33809992.00,18559.71
1190.4978,1363547.79,13699509.68,213273604.77,75024.47,374761.03,33202597.01,18159.30
1191.4727,1265798.18,13510393.01,220959188.27,64629.72,443439.98,32823519.51,18980.15
1192.4480,1175742.33,14253758.65,222902138.32,61659.87,520612.32,32197387.02,21292.78
1193.4229,1129569.28,14131941.98,216823738.18,68680.56,597351.70,32023604.52,22003.65
1194.3977,989188.66,13390972.17,222019971.63,58412.97,681962.32,31384424.53,22484.25
1195.3730,954778.03,13491170.09,225945271.72,55587.84,732575.28,31069664.54,23715.85
1196.3479,948177.95,13414407.59,220471688.26,52311.91,773730.75,29275472.06,23685.81
1197.3228,915712.80,14234170.11,220353238.26,50456.90,827831.17,28606409.57,22974.88
1198.2976,915293.81,14110728.44,222605921.64,46760.80,840194.76,28203239.58,21823.42
1199.2729,883707.96,13310423.21,221038771.61,44134.54,826480.33,26970707.10,23405.44
1200.2478,871089.75,13537984.68,209005304.67,40426.29,823963.61,26188974.61,24176.47
1201.2227,848017.02,13375604.47,213194388.10,38318.60,796522.57,25555634.62,21523.06
1202.1980,836725.30,13276079.46,220507654.93,37987.93,758024.08,24974944.63,23295.30
1203.1729,828891.71,13731819.06,216014571.49,42834.89,715060.65,23960132.14,27260.94
1204.1477,800305.77,13679619.06,217041388.18,49925.50,668180.96,23453622.15,29194.02
1205.1226,784285.30,13074015.92,217901638.20,60636.59,630028.41,22769092.16,33050.78
1206.0979,805638.43,13450112.80,221243754.95,72421.08,623492.68,22939739.66,37810.28
1207.0728,784493.43,13168716.96,214064704.78,87172.83,615055.13,22095224.67,44004.55
1208.0476,782516.39,12588501.32,212785221.42,101976.25,615299.56,21437909.68,43002.10
1209.0229,806596.94,13205226.34,219939371.58,112502.04,637272.94,21405804.68,47513.59
1209.9978,807419.83,13027720.08,214652504.80,128701.04,650618.10,20980447.19,48897.34
1210.9727,832208.35,13464770.09,217586371.53,136132.53,666772.27,20693315.94,47042.33
1211.9480,841003.35,13220700.30,215513021.48,142814.66,697887.06,21007829.69,45939.45
