D:\Agilent\ICPMH\1\DATA\Rachel Johnson\PC_LGH_20230328_#2.b\PCBN_PCBO_PCBP.d
Intensity Vs Time,CPS
Acquired      : 2023-03-28 16:42:53 using Batch PC_LGH_20230328_#2.b
Time [Sec],Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137
2195.7341,83086.34,456256.33,8076802.26,34100.57,90353.03,1215122.95,1100.03
2196.7087,96708.81,543345.94,9546906.46,30587.93,87713.93,1318956.07,1140.04
2197.6836,94879.87,502181.23,7535539.75,30337.53,119494.80,1230460.29,900.02
2198.6592,114182.76,501154.89,8942229.37,29813.37,98279.27,1246589.83,1090.03
2199.6340,124787.32,497323.90,7909242.36,32951.88,120071.81,1247743.89,660.01
2200.6086,92669.31,452980.12,7467268.40,29980.30,84412.20,1541548.73,22994.90
2201.5842,93463.07,420282.53,7777001.74,30711.46,101935.31,1555790.45,790.02
2202.5591,90760.37,426006.55,7238682.97,31569.54,117609.66,1372682.79,490.01
2203.5339,95281.82,441210.78,7313367.35,29319.27,103859.12,1152014.83,500.01
2204.5085,76539.66,428698.84,8218326.75,29860.11,97475.11,1272029.75,620.01
2205.4841,67335.86,424745.81,6230257.43,27913.82,79755.30,1179937.64,460.01
2206.4590,69774.39,533200.83,7251525.68,26785.53,72757.03,1264840.29,480.01
2207.4338,57534.60,379887.25,6659474.11,28351.13,102615.66,1091351.55,250.00
2208.4092,56471.51,417932.04,7638891.32,27793.64,70555.32,1222869.98,450.01
2209.3840,51307.29,417114.59,6052777.22,28054.02,59106.00,1140140.76,320.00
2210.3589,49763.31,424609.48,6667689.73,26581.91,59015.72,1071085.06,260.00
2211.3337,92990.82,394613.06,7922627.78,28197.57,50370.65,1112064.12,430.01
2212.3091,50715.75,415275.37,7018945.47,27312.95,54177.87,1116181.78,410.00
2213.2839,44510.66,466976.05,6636801.19,27439.80,64012.00,1096599.12,410.00
2214.2588,49693.13,440835.69,6700718.90,26311.54,50694.85,1285634.98,350.00
2215.2341,41223.45,472884.74,7001113.18,26638.66,47269.28,1552192.48,370.00
2216.2100,48359.78,379955.25,6826380.36,27439.80,49307.85,1351967.32,350.00
2217.1848,43949.39,420248.48,6502689.21,26999.17,57982.50,1260861.54,310.00
2218.1602,39960.84,353728.00,8846303.32,28177.55,56909.24,1177158.34,310.00
2219.1350,37826.59,486724.07,6922097.03,28130.81,51954.94,1245542.56,360.00
2220.1099,39950.82,391211.17,6421135.04,28084.07,116029.90,1082926.78,310.00
2221.0847,46014.13,351283.73,7181216.31,27296.26,53656.37,1271237.95,470.01
2222.0601,53001.81,407818.04,6795645.46,31215.62,73258.97,1488371.07,530.01
2223.0349,55980.10,432618.63,6500608.48,27716.87,66326.66,1337064.20,470.01
2224.0098,61165.62,339677.77,5708211.59,27486.53,53529.35,1235158.81,260.00
2224.9851,51096.74,455983.21,8161218.41,27443.14,65446.92,1283696.86,460.01
2225.9600,73297.27,406149.94,6076599.61,27426.44,101110.89,1229680.76,620.01
2226.9348,51357.43,313538.78,6823825.15,27363.02,86166.79,1220340.68,370.00
2227.9097,58306.89,359738.09,6552717.85,25977.74,83247.04,1310183.34,410.00
2228.8850,53422.95,402882.17,8215993.93,25790.82,105823.34,1510730.29,370.00
2229.8599,64426.07,465063.88,8140604.87,27282.90,77813.86,1515221.38,490.01
2230.8347,62519.90,443291.29,7102136.10,25824.20,94265.47,1543293.41,450.01
2231.8101,55779.54,414015.21,6439894.94,24358.94,74567.43,1444840.13,460.01
2232.7849,63573.28,429550.89,6349441.81,26061.19,68360.60,1304662.40,510.01
2233.7598,59630.88,454174.49,8496090.29,26581.91,68882.48,1512642.95,440.01
2234.7351,63412.77,425631.72,8025496.01,26408.34,78175.35,1491454.82,420.00
2235.7100,72363.79,464449.23,8931689.78,26461.75,77884.15,1561154.04,520.01
2236.6848,60242.75,459601.31,7721568.92,25854.24,81375.55,1564420.60,470.01
2237.6597,64135.11,472406.55,8816376.24,26425.03,73693.99,1490732.63,470.01
2238.6350,73748.96,455130.09,7292304.85,25760.78,98989.64,1489887.01,450.01
2239.6099,79571.74,453560.26,8428002.79,25059.85,80210.56,1472992.32,360.00
2240.5847,61807.64,492091.68,8133128.31,23961.77,70408.12,508608.59,160.00
2241.5601,20080.31,91785.48,1592501.08,16507.17,4050.44,37608.25,20.00
2242.5349,1790.08,3033.57,535067.52,15025.94,430.00,8952.17,0.00
2243.5098,240.00,600.01,381488.52,15873.30,380.00,300.00,0.00
2244.4851,130.00,233.33,406732.46,14799.09,390.00,550.01,0.00
2245.4600,40.00,100.00,374825.76,15152.71,376.67,20.00,20.00
2246.4348,110.00,66.67,386112.90,15409.58,400.00,90.00,0.00
2247.4097,50.00,0.00,370170.00,15242.78,283.34,60.00,0.00
2248.3850,40.00,0.00,384004.57,15646.44,280.00,20.00,0.00
2249.3599,50.00,66.67,390126.25,14812.44,326.67,10.00,0.00
2250.3347,120.00,0.00,377442.98,15459.62,443.34,310.00,20.00
2251.3101,28480.75,117323.96,2389084.95,41986.33,297844.94,1734517.01,3330.31
2252.2849,246596.85,696091.03,12827633.62,38665.96,146555.06,1569584.98,2290.15
2253.2598,105222.64,605669.41,10920601.29,31646.32,94355.94,1262698.42,2400.16
2254.2346,82955.78,503412.80,7875956.95,29502.89,105129.47,1133372.56,1730.08
2255.2100,83578.43,410201.34,7101824.12,28648.24,82768.26,1023782.25,2290.15
2256.1848,88479.94,375978.13,7488997.56,27847.06,94848.39,847740.92,1980.11
2257.1597,105755.53,357734.55,6128144.93,28044.01,62670.83,723541.47,1630.08
2258.1350,95975.21,288754.69,4828728.23,28808.49,61490.28,682233.11,1770.09
2259.1099,114917.05,278099.16,4496992.29,28634.89,63794.61,719924.21,1640.08
2260.0847,86742.17,263495.35,4450505.31,28518.05,61557.17,739474.44,1610.07
2261.0601,161071.38,248092.23,4057299.57,28124.13,54351.70,652673.00,1640.08
2262.0349,78909.07,233477.37,4338908.43,27960.56,38966.96,731381.55,1840.10
2263.0098,100035.50,243264.38,4345838.12,29229.13,48943.56,799708.11,1290.05
2263.9846,93674.07,295015.47,5010463.13,29729.90,46811.48,857548.58,1450.06
2264.9600,109214.47,288923.87,4912700.11,26949.10,44308.76,931462.64,1560.07
2265.9348,98316.81,333945.19,5547914.71,27593.35,50684.82,973836.78,1410.06
2266.9097,106821.30,344869.02,5752900.13,26892.35,48990.35,985048.50,1570.07
2267.8850,108872.58,376453.98,6852441.30,27533.27,55508.40,1081666.00,1640.08
2268.8599,97824.34,363338.26,6587780.36,28317.75,54311.59,1046261.00,1590.07
2269.8347,91302.88,376386.01,6978478.28,26588.59,65714.52,1068628.73,1990.11
2270.8101,92890.34,380329.24,6469343.89,27877.10,65848.32,985902.41,1780.09
2271.7849,97311.81,424541.35,6491440.25,28604.84,71478.81,948487.10,2250.14
2272.7598,92247.31,371627.97,6123833.99,41876.09,63450.11,912321.63,2100.12
2273.7346,102960.65,305849.62,5450122.00,29870.12,70976.92,914506.00,2340.15
2274.7100,111024.63,344902.97,5934143.88,28838.53,81847.59,890976.47,2080.12
2275.6848,81168.29,318045.35,6104019.41,27930.51,74761.53,891490.38,2180.13
2276.6597,83066.26,334860.94,6324491.29,28441.27,76963.70,864103.74,2290.15
2277.6350,75606.05,356036.76,6834976.19,27052.58,75802.35,859967.10,2240.14
2278.6099,69372.97,411324.98,6394822.02,27219.48,61814.69,849164.13,2300.15
2279.5847,69112.05,328417.75,5756620.96,25363.58,60279.72,844172.96,1830.09
2280.5601,64406.01,345004.79,6853436.61,26241.44,64684.29,761638.43,1930.11
2281.5349,73076.44,385633.44,7342538.71,30047.07,66346.74,735625.15,2400.16
2282.5098,81208.45,377983.60,6495225.67,28344.46,78898.37,732899.83,2420.17
2283.4846,86531.23,356274.42,6444462.12,29325.94,82684.56,778521.00,2530.18
2284.4600,85014.60,349993.82,5985099.61,29893.49,98450.15,768129.21,2850.23
2285.4348,127253.17,344461.82,6231705.35,28618.20,71070.61,742096.47,2330.15
2286.4097,70828.18,379717.26,6092530.87,29245.82,73279.05,669758.66,2510.18
2287.3850,65509.67,339474.23,5579042.83,29045.52,69464.63,656567.49,2010.11
2288.3599,87686.37,331401.70,6163827.22,29659.79,71803.38,712972.18,2490.17
2289.3347,65640.11,312115.89,5728329.82,30123.86,94798.13,625144.72,2520.18
2290.3096,75314.92,302700.30,5573147.00,29369.34,70147.16,632157.53,2240.14
2291.2849,81067.87,422905.84,5797105.34,30457.72,71505.58,602572.73,2360.16
2292.2598,109375.38,362081.55,5836508.98,31756.51,72629.87,668701.47,2380.16
2293.2346,78246.41,344427.87,5845365.23,32337.49,68554.63,688167.33,2440.17
2294.2100,80947.38,339101.02,5681334.50,33893.54,82895.48,734657.72,2830.23
2295.1848,99774.18,326417.39,6601913.17,34154.00,75805.69,759586.39,2990.25
2296.1597,93000.87,359907.95,6869991.82,37987.93,70595.49,711985.15,2440.17
2297.1350,88439.76,357361.04,6013036.07,32441.00,70053.47,640518.35,2580.19
2298.1099,152281.29,404754.27,6313519.93,35279.39,80629.01,735645.93,2560.18
2299.0847,129427.38,350265.40,6587336.08,35349.52,79273.27,730071.16,2350.16
2300.0596,83026.08,331808.63,6108692.84,31639.65,57317.15,737518.50,2180.13
2301.0349,99211.31,321976.70,5676677.73,33325.86,71880.34,816457.57,2850.23
2302.0098,130021.32,393218.27,7993953.82,36618.58,89522.41,930432.72,2100.12
2302.9846,135045.22,459021.01,6986206.93,37086.16,77385.44,1039272.41,1730.08
2303.9600,102558.54,395769.83,5895090.76,31349.18,57855.45,1090673.19,1160.04
2304.9348,97020.36,357361.04,5928905.86,28003.95,52272.49,1035129.20,1140.04
2305.9097,83156.64,325298.67,5846219.92,26388.31,51239.65,1175486.78,990.03
2306.8850,78085.77,352268.27,6200479.31,26641.99,54866.53,1168812.56,770.02
2307.8611,79029.55,344529.76,5882073.05,25443.69,52132.10,1148250.92,950.03
2308.8359,103563.82,343749.26,6088617.32,24702.71,56671.87,1258733.42,640.01
2309.8108,83206.85,331164.30,6282011.60,23971.78,61747.80,1269675.53,660.01
2310.7861,75073.99,377507.66,6390019.93,24669.34,58413.83,1511688.88,710.01
2311.7610,82343.19,395769.83,6069656.91,25156.64,76140.36,1373079.67,530.01
2312.7358,83909.84,350469.12,6194288.68,24111.96,69551.61,1347371.39,610.01
2313.7112,68329.31,299720.81,5798079.30,23037.29,61868.18,1512547.79,570.01
2314.6860,113790.49,340865.18,6345421.50,24702.71,76167.14,1508073.10,680.01
2315.6609,89434.28,386959.68,6439817.85,25600.57,85738.17,1562669.98,840.02
2316.6357,109304.98,373497.05,6657179.84,25570.53,98011.21,1523569.20,3420.33
2317.6111,141631.63,382097.14,6827401.19,25613.92,79038.95,1466910.92,3650.38
2318.5859,89665.32,382913.16,6581854.83,24969.73,60898.36,1573617.01,3060.26
2319.5608,74361.27,357734.55,6345293.37,23708.11,70080.24,1523784.66,1690.08
2320.5361,87224.32,339949.16,6886657.97,25153.30,62884.89,1432707.17,1330.05
2321.5110,92267.40,374890.47,7239029.33,24969.73,67487.45,1285677.72,950.03
2322.4858,96507.82,443188.91,7342871.52,24439.04,71007.03,1308928.96,720.01
2323.4612,64145.15,353558.28,6510067.33,23184.13,58581.02,1494070.45,660.01
2324.4360,77312.70,360858.86,6450413.17,23744.82,58771.63,1542002.01,580.01
2325.4109,71330.00,381927.12,6079504.82,23824.93,72030.91,1479677.01,370.00
2326.3857,99965.14,394136.76,6938942.34,24135.32,71428.62,1396475.76,470.01
2327.3611,72594.65,437425.69,6720807.44,24676.01,78105.06,1309786.70,400.00
2328.3359,77895.00,381689.10,6830746.51,24215.42,72255.10,1532924.51,560.01
2329.3108,87887.27,355323.77,6490752.23,24041.87,75845.86,1538771.07,500.01
2330.2861,97512.80,392844.02,7262689.22,24125.31,88383.71,1550336.38,400.00
2331.2610,143283.59,396722.60,6611269.94,24829.54,82155.60,1520901.54,520.01
2332.2358,83839.55,372579.53,6276026.18,23678.08,79792.13,1472475.13,370.00
2333.2107,78246.41,361707.92,6248098.06,24055.22,71803.38,1289147.56,360.00
2334.1860,79983.41,323705.38,5671631.90,22486.63,89488.91,1354054.67,300.00
2335.1609,94136.29,341713.35,6432606.39,25250.10,62587.23,1315802.64,890.02
2336.1357,106549.81,337710.13,6346822.54,23234.19,53856.94,1293464.28,380.00
2337.1111,81700.51,332825.98,5881030.34,23147.42,62450.11,1162757.64,430.01
2338.0859,80736.51,331978.20,5970304.82,23461.14,64945.19,1240040.14,690.01
2339.0608,79019.52,300262.51,5402237.62,22937.17,92155.07,1311620.29,590.01
2340.0361,83578.43,331367.75,5650924.08,24752.78,76324.44,1336384.51,640.01
2341.0110,99462.59,347482.17,6164600.66,23274.24,111338.35,1372246.70,680.01
2341.9858,102870.17,340356.32,7379732.98,24639.30,100792.52,1270702.87,640.01
2342.9607,113911.18,333165.14,5562778.25,24669.34,93233.71,1313271.70,730.02
2343.9360,95472.75,342595.55,5702837.11,24539.17,80391.32,1355967.64,1000.03
2344.9109,95301.92,327231.06,5913055.86,24509.13,51517.07,1384029.04,800.02
2345.8857,96869.61,399853.17,5771979.82,26662.02,88651.62,1283429.28,930.02
2346.8611,117995.31,342765.18,5960085.03,26598.60,108548.80,1507104.04,2250.14
2347.8359,147797.03,366021.88,7019133.49,35483.10,150895.84,1601907.32,1220.04
2348.8108,188192.24,452604.73,7252841.31,36675.36,177408.90,1840533.41,1770.09
2349.7861,174617.03,461990.93,7507359.54,34461.22,114366.43,1910929.66,1730.08
2350.7610,160466.40,459567.20,8182798.10,35756.94,96821.75,2110894.81,1730.08
2351.7358,175404.04,517205.45,9061388.74,36785.57,110476.62,2346783.25,2420.17
2352.7107,245452.52,571135.04,9460592.92,34584.77,45150.76,614324.56,440.01
2353.6860,38537.98,90914.71,1729988.06,17971.83,6104.32,74700.78,10.00
2354.6609,6220.99,13037.76,632766.55,15846.61,1250.04,14525.71,10.00
2355.6357,1620.07,2933.56,441795.06,15543.02,466.67,1700.08,0.00
2356.6111,200.00,400.00,411260.82,14925.86,386.67,460.01,0.00
2357.5859,100.00,733.35,399754.73,15629.76,370.00,110.00,0.00
2358.5608,150.00,133.33,388629.63,14605.61,350.00,60.00,0.00
2359.5361,100.00,133.33,369150.69,14699.02,360.00,250.00,0.00
2360.5110,70.00,33.33,389037.80,15322.84,333.34,10.00,0.00
2361.4858,80.00,0.00,389684.09,15543.02,390.00,20.00,0.00
2362.4607,50.00,133.33,399924.91,16844.13,304273.22,2627017.15,7201.46
2363.4360,435092.38,1802504.47,30353065.26,198959.48,688313.98,5682031.79,7941.78
2364.4109,280692.40,2236171.40,37895500.85,115620.67,423450.66,5992729.29,6421.16
2365.3857,355149.60,2449194.85,38391384.19,108213.92,377593.53,6003900.54,6601.23
2366.3611,536415.70,2230584.95,37201342.50,106698.71,371867.88,6273308.03,7331.52
2367.3359,758132.57,2369674.79,39009971.71,102478.93,331514.23,5502121.17,5610.89
2368.3108,751732.10,2109752.00,33861652.84,81658.41,295599.96,5342695.55,5971.01
2369.2856,702147.02,2064694.97,34524704.94,79104.30,329421.32,5289303.67,5870.97
2370.2610,568082.41,2099915.15,34967634.11,79546.16,304002.23,5278995.55,4730.63
2371.2358,352929.88,2084440.93,34214329.93,73582.18,294902.46,5266553.67,5100.73
2372.2107,265137.32,1964735.46,31376631.95,68503.26,303961.55,5265385.55,5280.79
2373.1860,249371.73,2094652.13,34804148.69,75298.90,319482.12,5580900.54,5570.88
2374.1609,235733.94,2216693.54,35968959.14,74843.76,343024.47,5837603.04,6761.29
2375.1357,226182.01,2203652.91,38312409.19,79586.31,377998.19,6158460.53,8301.94
2376.1111,218110.97,2340108.91,39153963.38,83891.44,412249.44,5973774.91,8592.08
2377.0859,204090.68,2344903.96,36951063.33,88324.81,450607.12,6040843.66,9812.71
2378.0608,240086.44,2218118.80,36674517.49,91640.45,467409.51,6057002.41,9782.70
2379.0356,227628.69,2203397.45,35807825.80,81313.60,460147.22,6154702.41,10383.04
2380.0110,248105.76,2313100.31,36775021.66,80855.00,466958.58,6068377.41,9702.65
2380.9858,277608.78,2311266.46,37821271.68,75760.73,462606.44,6181378.66,8682.13
2381.9607,240299.06,2329123.49,37119434.16,71778.65,444477.22,6251247.41,7981.80
2382.9360,237323.04,2197317.50,35791700.80,65830.49,434181.08,6346285.53,8071.84
2383.9109,222530.41,2257312.81,36659221.65,57025.43,387821.73,6378161.78,8401.99
2384.8857,236290.58,2492630.78,37909467.51,55427.38,381392.28,6380826.78,7661.66
2385.8611,282122.81,2308126.61,36975896.66,52295.20,351926.55,6165464.91,7791.71
2386.8359,224310.60,2232142.24,37291825.83,58911.18,394474.49,5740390.54,9462.52
2387.8108,204302.87,2272765.94,38199955.02,67817.46,399856.34,5851178.66,16817.97
2388.7856,273663.71,2256223.75,37153746.66,87085.77,400070.82,5981679.91,20151.45
2389.7610,229652.13,2444259.43,37566730.01,102442.06,446698.94,6060706.16,24597.05
2390.7358,340685.39,2369359.95,37036834.16,114205.49,417493.19,6078564.91,25618.50
2391.7107,373741.64,2398870.37,40380525.90,111459.27,432318.92,6022606.79,23956.18
2392.6860,374190.15,2369057.87,37909063.35,101905.86,388491.99,5759092.41,21242.72
2393.6609,335984.96,2380605.00,37309171.67,86821.22,379021.81,5782051.79,19240.44
2394.6357,408323.70,2318329.22,39170259.21,83158.23,391802.90,5665464.29,17899.03
2395.6106,371947.92,2234350.31,37444459.17,79281.72,398103.08,5490234.92,17458.59
2396.5859,380326.95,2343278.70,38369363.36,81832.49,413162.48,5497413.04,16437.62
2397.5608,343432.85,2301506.30,38679955.03,80580.50,427279.15,5523553.04,16117.32
2398.5366,274322.87,2465064.64,38049767.52,75141.61,393984.41,5579199.29,15416.70
2399.5120,224371.31,2273821.14,42262900.94,72728.92,424418.81,5871592.41,17598.73
2400.4868,267255.93,2400674.27,41030775.92,81179.70,420055.89,5851331.79,16237.43
2401.4617,246404.43,2359710.21,38290359.19,83566.68,393034.88,5709844.29,14555.97
2402.4370,278136.21,2433835.47,40331092.57,89359.62,350204.86,5387743.67,13495.14
2403.4119,235096.36,2333897.19,38973709.20,90361.01,319068.50,5459768.67,12674.53
2404.3867,303459.02,2307943.54,37392021.67,92313.68,344239.62,5290626.17,13074.82
2405.3616,302981.69,2231993.28,37500009.17,89038.11,363262.25,5324100.55,12754.59
2406.3369,412683.90,2310245.36,37510405.01,88160.71,321102.70,5524186.17,13815.38
2407.3118,311422.94,2283079.22,38144530.02,84929.37,347403.66,5744636.16,13084.83
2408.2866,331336.56,2292456.56,36658646.65,90243.79,348707.49,5841101.16,12714.56
2409.2620,287368.43,2420407.61,36446488.31,100639.14,386035.56,6101777.41,12024.08
2410.2368,270124.96,2274974.01,37297680.00,98638.68,359368.55,6422541.78,10713.24
2411.2117,267914.84,2327553.44,36324213.31,82853.57,382358.27,7006395.52,7351.52
2412.1865,273430.46,2266771.14,36506171.65,70634.37,407950.61,7643293.01,5620.89
2413.1619,353021.52,2428504.22,36056213.31,62422.37,393861.89,7297161.77,3720.39
2414.1367,260465.11,2121609.81,36696575.82,56574.09,424824.49,7670705.51,2890.24
2415.1116,230006.27,2414625.57,37601609.17,59068.32,387736.63,7310208.64,2660.20
2416.0869,224148.73,2324213.59,37409246.67,56895.04,371786.24,7113904.27,2060.12
2417.0618,228751.68,2218331.56,36832463.32,57831.20,373639.07,7255292.39,1410.06
2418.0366,234711.73,2250011.77,35425338.29,58991.43,362507.90,7377954.89,2040.12
2419.0122,206131.93,2193041.72,37070521.66,53224.43,331687.25,7264998.64,1990.11
2419.9868,242344.10,2314040.68,36844513.32,50072.56,335174.91,7497969.89,1950.11
2420.9617,235582.11,2235869.32,37292117.50,52492.41,363279.23,7693019.89,2060.12
2421.9365,257931.83,2282845.10,40178688.40,55250.21,396050.43,7609174.26,2100.12
2422.9121,269445.68,2230746.66,36606938.32,56283.23,389931.29,7969778.01,2270.15
2423.8870,245644.96,2399176.62,38041921.68,58282.57,355492.64,7682104.26,1490.06
2424.8616,217959.29,2309870.88,35563579.96,50861.31,327674.54,7182277.39,1650.08
2425.8372,206071.33,2248160.99,36171275.81,47739.89,301956.34,7169872.39,1630.08
2426.8120,191150.78,2171040.67,38933271.70,48130.88,317851.58,6900019.27,1250.04
2427.7869,187021.07,2188616.72,35426675.79,45815.17,313275.79,7234561.77,1300.05
2428.7622,182559.14,2236941.46,37127088.33,46369.84,362382.15,7192664.27,1300.05
2429.7371,191352.71,2230184.95,39850130.06,48271.24,406911.86,7229559.27,1880.10
2430.7119,205080.97,2266677.39,37639963.34,50523.75,406251.13,6983059.90,1280.05
2431.6868,198665.17,2328408.65,36530388.32,51670.15,441129.83,6680322.40,1630.08
2432.6621,228286.29,2161203.82,37033700.83,59101.77,524946.96,7006498.02,2710.21
2433.6370,225504.23,2344759.43,37090605.00,55922.17,457408.26,7448931.14,1770.09
2434.6118,201443.40,2410417.50,37096675.83,55403.98,397211.21,7322303.02,2230.14
2435.5872,189807.75,2247825.05,37703288.34,52977.08,407957.38,7257322.39,2130.13
2436.5620,176998.32,2298434.43,36966659.16,50547.14,373237.93,6835553.02,1740.09
2437.5369,179995.54,2200857.60,35008621.62,49745.02,426876.83,6862019.90,1550.07
2438.5122,188464.84,2342044.84,36025667.47,48368.14,443071.34,7011874.90,2100.12
2439.4871,224290.39,2270310.99,35318217.46,49283.83,352588.76,7216866.14,1920.10
2440.4619,189020.15,2156978.95,38659938.36,46670.57,312198.09,7014674.90,1730.08
2441.4368,237120.60,2132616.71,36370713.31,45761.70,379943.45,7312265.52,1820.09
2442.4121,242495.95,2286563.85,38167138.35,45995.60,377882.62,7332050.52,1700.08
2443.3870,207364.90,2216935.99,35385625.79,43944.08,371130.17,7321644.89,1770.09
2444.3618,196079.22,2135173.75,35988467.47,45354.06,424817.67,7653800.51,1730.08
2445.3372,226212.34,2251011.77,35479617.46,46780.84,456213.11,7512875.51,1360.05
2446.3120,203504.61,2272995.62,36842742.49,44946.43,479327.12,7396350.51,1360.05
2447.2869,220224.51,2102544.58,33900598.67,43646.74,424882.40,6987576.15,910.02
2448.2617,176937.79,2158246.92,33755823.67,41558.73,397303.11,7038821.77,1530.07
